texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
"Auxiliar administrativo, recién titulado y menor de 28 años.",Auxiliar administrativo con formación reciente o experiencia administrativa inicial.,sesgo_edad_mayor,Se eliminó la restricción de edad; se preservó la intención de candidatos con formación reciente o experiencia inicial.,3,,,
"Se necesita obrero con experiencia, preferentemente menores de 40 años, para obra de construcción.",Se necesita persona con experiencia en construcción y capacidad física para trabajo en obra.,sesgo_edad_mayor,Se quitó la preferencia por edad y se mantuvo el requisito de capacidad física y experiencia.,3,,,
Clínica busca enfermera joven para servicio nocturno.,Clínica busca profesionales de enfermería para servicio nocturno.,sesgo_edad_mayor,Se eliminó el término que implicaba edad y se usó una denominación inclusiva centrada en la función.,3,,,
"Se requiere representante de ventas, no mayor de 35 años, con actitud dinámica.",Se requiere representante de ventas con actitud dinámica y experiencia en prospección de clientes.,sesgo_edad_mayor,Se suprimió la condición de edad y se enfatizó la experiencia y competencias relevantes.,3,,,
"Colegio privado solicita profesor/a de primaria, preferiblemente menor de 40 años.","El colegio privado solicita persona docente para primaria con formación pedagógica, experiencia en manejo de grupo y enfoque inclusivo en el aula.",sesgo_edad_mayor,Se eliminó la preferencia por edad y se centró en la formación y las competencias pedagógicas requeridas.,3,,,
"Hotel busca recepcionista, se valora perfil joven y enérgico (no mayores de 35).","El hotel busca recepcionista con trato amable, buena presencia, capacidad para resolver incidencias y experiencia en atención al cliente.",sesgo_edad_mayor,Se reemplazó la descripción etaria por competencias relacionadas con la atención al cliente y la resolución de problemas.,3,,,
"Fábrica incorpora operario de producción, edad máxima 40 años por exigencias físicas.",La fábrica incorpora persona operaria de producción con capacidad para realizar tareas físicas y atención a normas de seguridad; se valorará experiencia en líneas de producción.,sesgo_edad_mayor,Se removió el límite de edad y se explicitaron las exigencias físicas y de seguridad del puesto.,3,,,
"Banco busca analista financiero, idealmente recién graduado menor de 28 años para proyecto junior.","El banco busca analista financiero junior para proyecto, con formación en finanzas o economía y disposición para formación continua y desarrollo profesional.",sesgo_edad_mayor,"Se suprimió la preferencia por edad y se mantuvo que es una posición junior, enfatizando la formación y la disposición para aprender.",3,,,
"Colegio busca profesor joven, dinámico, menor de 35 años.",Colegio busca persona docente dinámica con experiencia en enseñanza y metodologías activas.,sesgo_edad_mayor,Se quitó la referencia a la juventud y se resaltaron las competencias pedagógicas necesarias.,3,,,
"Asistente administrativo solicitado, recién graduado y menor de 28 años.",Departamento administrativo busca persona asistente con formación reciente en administración o experiencia equivalente.,sesgo_edad_mayor,Se eliminó el requisito de edad y se ofreció una alternativa enfocada en formación/experiencia.,3,,,
"Se necesita albañil entre 20 y 40 años, con buena condición física.",Empresa de construcción busca persona albañil con buena condición física y experiencia en obra.,sesgo_edad_mayor,Se suprimió el límite etario y se conservó la exigencia de condición física y experiencia.,3,,,
"Clínica necesita enfermero/a, no mayor de 45 años, para trabajo en turno nocturno.",Clínica necesita persona enfermera con experiencia en turnos nocturnos y disponibilidad para trabajar en ese horario.,sesgo_edad_mayor,Se eliminó la restricción de edad y se mantuvieron los requisitos de experiencia y disponibilidad.,3,,,
"Se busca representante de ventas, preferentemente menor de 30 años, con energía para visitas.",Equipo de ventas busca persona representante con habilidades comerciales y disponibilidad para realizar visitas frecuentes.,sesgo_edad_mayor,Se quitó la preferencia por edad y se reemplazó por las capacidades y la disponibilidad necesarias.,3,,,
Empresa de software busca desarrollador web de 25 a 35 años.,"Equipo de software busca persona desarrolladora web con experiencia en HTML, CSS y JavaScript.",sesgo_edad_mayor,Se eliminó el rango de edad y se enfatizaron las competencias técnicas requeridas.,3,,,
"Camarero/a para restaurante, preferiblemente menores de 35 y con mucha energía para turnos intensos.","Camarero/a para restaurante con experiencia en atención al cliente, resistencia para turnos intensos y capacidad para trabajar en equipo.",sesgo_edad_mayor,"Se eliminó la preferencia por edad y se enfocó en la experiencia, resistencia para turnos y habilidades interpersonales.",3,,,
"Se busca secretaria, 25-35 años, con buena imagen.","Se busca asistente administrativa con habilidades de organización, comunicación y atención al cliente.",sesgo_edad_mayor,Se retiró el rango etario y se enfocó la descripción en competencias y responsabilidades profesionales.,3,,,
"Community manager: buscamos gente joven, activa en redes sociales y con creatividad.","Community manager con experiencia gestionando cuentas en redes sociales, creatividad y capacidad para elaborar contenidos y reportes.",sesgo_edad_mayor,Se quitó la referencia a 'gente joven' y se detallaron las habilidades y la experiencia buscadas.,3,,,
Profesor/a de primaria: buscamos jóvenes recién titulados para conectar con el alumnado.,Docente de primaria con formación pedagógica y habilidades para conectar con el alumnado y diseñar actividades didácticas.,sesgo_edad_mayor,Se eliminó la preferencia por recién titulados y se resaltaron las competencias pedagógicas necesarias.,3,,,
"Analista financiero junior, preferiblemente menores de 30 con alta energía para jornada intensa.","Analista financiero junior con formación en finanzas, manejo avanzado de Excel y capacidad para trabajar en entornos de alta carga de trabajo.",sesgo_edad_mayor,Se reemplazó la referencia a edad y 'energía' por habilidades concretas y tolerancia a carga laboral.,3,,,
Asistente administrativo idealmente menor de 28 y con ganas de aprender.,Asistente administrativo con conocimientos en gestión documental y disposición para aprender y desarrollarse profesionalmente.,sesgo_edad_mayor,Se suprimió la indicación de edad y se enfocó en competencias y actitud de aprendizaje.,3,,,
"Se busca albañil, edad máxima 45 años, con buena condición física y experiencia en obra.",Se busca albañil con experiencia en obra y capacidad para realizar tareas físicas de construcción.,sesgo_edad_mayor,Se quitó la edad máxima y se mantuvo la exigencia de capacidad física y experiencia.,3,,,
Enfermero/a: solo se considerarán candidatos menores de 40 para turnos de UCI.,Enfermero/a para UCI con experiencia en cuidados críticos y disponibilidad para turnos rotativos.,sesgo_edad_mayor,Se eliminó el límite de edad y se conservó el requisito de experiencia y disponibilidad para turnos.,3,,,
"Se necesitan vendedores jóvenes y dinámicos, hasta 30 años, para cartera B2B.",Se necesita personal de ventas para cartera B2B con experiencia en cierre de cuentas y orientación a objetivos.,sesgo_edad_mayor,Se quitó la preferencia por edad y se enfatizó la experiencia y las responsabilidades del puesto.,3,,,
"Empresa de software busca desarrollador Java, preferentemente menores de 35 años con 3 años de experiencia.",Empresa de software busca desarrollador Java con al menos 3 años de experiencia en Java y conocimientos en Spring.,sesgo_edad_mayor,Se eliminó la restricción de edad y se mantuvo el requisito técnico de experiencia en Java.,3,,,
"Chofer con vehículo propio, no se aceptan conductores mayores de 50 años.","Chofer con vehículo propio, carnet vigente y experiencia en rutas urbanas; se valorará historial de conducción seguro.",sesgo_edad_mayor,Se eliminó la exclusión por edad y se mantuvieron los requisitos de licencia y experiencia relevante.,3,,,
"Call center contrata operadores, preferiblemente jóvenes y con buena voz.","Call center contrata operadores/as con habilidades de comunicación, paciencia y experiencia en atención telefónica; se valorará dicción clara.",sesgo_edad_mayor,"Se eliminó la preferencia por jóvenes y se especificaron las competencias comunicativas necesarias, evitando criterios etarios.",3,,,
"Colegio privado solicita profesor, mayor de 30 años, para dar clases de primaria.",Colegio privado solicita docente con experiencia en educación primaria y capacidad para diseñar actividades pedagógicas.,sesgo_edad_mayor,Se sustituyó la restricción de edad por la experiencia docente y las habilidades pedagógicas requeridas.,3,,,
Fábrica busca operario mayor de 50 con experiencia en maquinaria pesada.,Fábrica busca operario con experiencia en manejo de maquinaria pesada y cumplimiento de normas de seguridad.,sesgo_edad_mayor,Se quitó la condición de edad y se conservó el requisito técnico y de seguridad del puesto.,3,,,
"Empresa multinacional busca vendedores jóvenes, máximo 30 años.",Empresa multinacional busca personas vendedoras con capacidad para alcanzar objetivos comerciales y experiencia en ventas B2B.,sesgo_edad_mayor,Se quitó el límite de edad y se focalizó en competencias comerciales y experiencia en ventas.,3,,,
"Se busca desarrollador/a backend, preferiblemente menor de 35 años.",Se busca persona desarrolladora backend con experiencia en Node.js y arquitectura de microservicios.,sesgo_edad_mayor,"Se eliminó la restricción de edad y se mantuvo el requisito técnico (Node.js y microservicios), reemplazando el criterio por experiencia.",3,,,
"Profesor/a de primaria, preferiblemente menor de 35 años para conectar con el alumnado.",Profesor/a de primaria con experiencia en metodologías activas y capacidad para conectar con el alumnado.,sesgo_edad_mayor,Se quita la preferencia por edad y se mantiene la necesidad pedagógica expresada en habilidades y experiencia.,3,,,
"Se necesita conductor con experiencia, no se contratarán personas de edad avanzada.",Se necesita conductor/a con licencia profesional vigente y experiencia en rutas de larga distancia.,sesgo_edad_mayor,Se elimina la cláusula discriminatoria por edad y se especifican los requisitos de licencia y experiencia.,3,,,
"Startup busca programador/a junior, no aceptamos candidatos mayores de 28 años.",Startup busca programador/a junior con hasta 2 años de experiencia y ganas de aprender en entorno ágil.,sesgo_edad_mayor,Se sustituye la prohibición por edad por una definición clara del nivel de experiencia esperado.,3,,,
Se requieren recepcionistas menores de 30 años para dar imagen moderna al hotel.,Se requieren recepcionistas con excelente trato al cliente y presencia profesional acorde al hotel.,sesgo_edad_mayor,Se elimina el criterio etario y se redefine el requisito en términos de atención al cliente y presentación profesional.,3,,,
Buscamos un directivo con mentalidad joven y adaptable al ritmo startup.,Buscamos directivo/a orientado/a a la innovación y adaptable al ritmo startup.,sesgo_edad_mayor,Se suprime la expresión ligada a la edad y se mantiene la competencia deseada: orientación a la innovación y adaptabilidad.,3,,,
"Asistente administrativo, preferiblemente persona joven sin cargas familiares.",Asistente administrativo/a con disponibilidad para horarios específicos y experiencia en gestión documental.,sesgo_edad_mayor,"Se quita la preferencia discriminatoria por edad y situación familiar, enfocando en disponibilidad y experiencia.",3,,,
Obra en construcción busca operarios menores de 45 años para trabajos físicos intensos.,Obra en construcción busca operarios/as capaces de realizar trabajos físicos intensos; se valorará experiencia y aptitud física.,sesgo_edad_mayor,Se elimina la restricción por edad y se especifican las capacidades físicas y la experiencia requeridas.,3,,,
Se requiere enfermero/a menor de 35 para turno de UCI.,Se requiere enfermero/a con experiencia en Unidad de Cuidados Intensivos para turno de UCI.,sesgo_edad_mayor,Se reemplaza el límite de edad por el requisito de experiencia específica en UCI.,3,,,
"Empresa de ventas quiere comerciales jóvenes, no mayor de 30 años.",Empresa de ventas busca persona comercial con habilidades en prospección y cierre de ventas.,sesgo_edad_mayor,Se suprime la preferencia por edad y se señala las competencias necesarias para el puesto.,3,,,
Se busca desarrollador web entre 25 y 35 años con experiencia en React.,Se busca persona desarrolladora web con experiencia en React.,sesgo_edad_mayor,Se elimina la franja etaria y se mantiene el requisito técnico centrando la selección en la experiencia.,3,,,
Analista financiero junior — buscamos candidatos frescos y menores de 28 años.,"Analista financiero junior con formación en finanzas, capacidad analítica y disposición para aprender; se valorarán prácticas o experiencia previa.",sesgo_edad_mayor,"Se removió la restricción de edad y se enfocó en formación, habilidades y experiencia relevante para un puesto junior.",3,,,
"Operario/a de almacén, preferentemente menores de 40 años por las tareas de carga.",Operario/a de almacén capaz de realizar tareas físicas cumpliendo las normas de seguridad; se valorará experiencia en logística y certificaciones de manejo de cargas.,sesgo_edad_mayor,Se quitó el límite de edad y se especificaron las capacidades físicas y certificaciones que justifican la exigencia.,3,,,
Camarero/a para hotel boutique: se prefiere personal joven y con buena presencia.,"Camarero/a para hotel boutique con excelente atención al cliente, presentación profesional y experiencia en servicio de sala.",sesgo_edad_mayor,Se eliminó la preferencia por juventud y se mantuvieron las cualidades profesionales relevantes.,3,,,
"Se requiere enfermero/a con experiencia, no mayor de 40 años para turno de UCI.",Se requiere enfermero/a con experiencia en UCI y disponibilidad para turnos rotativos.,sesgo_edad_mayor,"Se eliminó la restricción de edad, manteniendo la experiencia específica en UCI y la disponibilidad para turnos.",3,,,
Community manager para redes sociales — buscamos jóvenes creativos.,Community manager creativo/a con experiencia demostrable en gestión de redes sociales y uso de herramientas de analítica.,sesgo_edad_mayor,Se sustituyó la referencia a 'jóvenes' por criterios objetivos (experiencia y competencias técnicas).,3,,,
Peón de obra: no se aceptan personas mayores de 50 años.,"Se busca persona peón de obra con experiencia en manejo de herramientas, cumplimiento de normas de seguridad y resistencia para trabajo físico.",sesgo_edad_mayor,Se suprimió la exclusión por edad y se describieron las capacidades físicas y seguridad necesarias para el puesto.,3,,,
"Profesor/a de primaria, buscamos a alguien joven y con energía para innovar en el aula.",Profesor/a de primaria con formación docente y competencias para diseñar actividades pedagógicas innovadoras y gestionar el aula.,sesgo_edad_mayor,Se evitó asociar la innovación a la juventud; se priorizaron la formación y competencias pedagógicas.,3,,,
"Buscamos administrativo joven, recién titulado.",Buscamos persona administrativa con formación reciente o experiencia equivalente en gestión de documentación y atención administrativa.,sesgo_edad_mayor,Se evitó el término 'joven' y se mantuvo el enfoque en la formación o experiencia relevante para el puesto.,3,,,
"Agencia busca community manager, preferiblemente menor de 28 y con 'chispa' juvenil.","Agencia busca community manager con conocimientos actualizados en redes sociales, creatividad y experiencia en gestión de comunidades y contenidos.",sesgo_edad_mayor,Se eliminó la preferencia por edad y la expresión estereotipada; se priorizaron conocimientos y habilidades concretas.,3,,,
"Colegio necesita profesor de primaria, edad máxima 50 años.","Colegio necesita persona docente de primaria con experiencia en educación infantil, manejo de metodologías activas y habilidades pedagógicas.",sesgo_edad_mayor,Se suprimió la restricción de edad y se detallaron las competencias pedagógicas y la experiencia requeridas.,3,,,
"Se busca analista financiero, buscamos gente con energía joven para equipo dinámico.","Se busca analista financiero con pensamiento analítico, experiencia en modelado financiero y capacidad para integrarse a un equipo de trabajo dinámico.",sesgo_edad_mayor,Se reemplazó la expresión 'energía joven' por descriptores de habilidades profesionales y experiencia relevantes para el rol.,3,,,
Cocinero/a: se valorará ser joven para trabajo en cocina de alta demanda y turnos nocturnos.,"Cocinero/a con experiencia en cocina a la carta, capacidad para trabajar en entornos de alta demanda y disponibilidad para turnos nocturnos.",sesgo_edad_mayor,Se eliminó la mención de juventud y se mantuvieron los requisitos de experiencia y disponibilidad horaria.,3,,,
Empresa de software busca desarrollador con al menos 3 años de experiencia. Preferible menor de 35 años.,Empresa de software busca persona desarrolladora con al menos 3 años de experiencia en Java y APIs REST.,sesgo_edad_mayor,Se eliminó el límite de edad y se mantuvo el requisito técnico (experiencia en Java y APIs).,3,,,
"Se requiere albañil, preferentemente menor de 40 debido al esfuerzo físico del puesto.","Se requiere albañil con capacidad para realizar tareas físicamente demandantes, experiencia en obra y cumplimiento de medidas de seguridad laboral.",sesgo_edad_mayor,Se suprimió la preferencia por edad y se describieron las exigencias físicas y de seguridad que permitan evaluar la aptitud sin referirse a la edad.,3,,,
Comercial para ventas puerta a puerta. Se valorará ser joven y con energía (menores de 30 años).,Persona comercial para ventas puerta a puerta con experiencia en atención al cliente y capacidad para trabajo de campo.,sesgo_edad_mayor,Se suprimió la referencia a la juventud y se enfatizaron las competencias requeridas para el puesto.,3,,,
Enfermera/o para unidad de urgencias. No buscamos candidatos mayores de 50 años.,Enfermera/o para unidad de urgencias con experiencia en atención de emergencias y disponibilidad para turnos.,sesgo_edad_mayor,Se eliminó la restricción por edad y se mantuvieron las responsabilidades y requisitos profesionales.,3,,,
Se necesita albañil. Edad máxima 40 años por la carga física del puesto.,Se necesita persona albañil capaz de realizar tareas físicamente demandantes; se valorará experiencia en obra y certificaciones de seguridad.,sesgo_edad_mayor,Sustituye el requisito de edad por la capacidad para realizar tareas físicas y la experiencia relevante.,3,,,
Asistente administrativo/a. Buscamos recién graduados entre 22 y 28 años.,Asistente administrativo/a con formación en administración o similar y habilidades en gestión documental y paquete Office.,sesgo_edad_mayor,Se quitó la franja de edad y se reformuló en función de formación y habilidades necesarias.,3,,,
Profesor/a de primaria. Preferiblemente joven y con ganas de innovar.,Profesor/a de primaria con interés en metodologías innovadoras y experiencia o formación en educación infantil.,sesgo_edad_mayor,Se eliminó la preferencia por juventud y se enfocó en la experiencia y la disposición hacia la innovación educativa.,3,,,
Community manager dinámico y joven para gestionar redes sociales.,"Community manager con experiencia en gestión de redes sociales, creación de contenido y análisis de métricas.",sesgo_edad_mayor,Se sustituyó la descripción basada en edad por competencias concretas relacionadas con el puesto.,3,,,
Camarero/a para restaurante de moda. Se prefieren candidatos menores de 35 años.,"Camarero/a para restaurante con experiencia en servicio al cliente, trabajo en equipo y disponibilidad horaria flexible.",sesgo_edad_mayor,Se eliminó la preferencia de edad y se detallaron las capacidades y disponibilidades requeridas.,3,,,
Analista financiero junior. Máximo 30 años.,"Analista financiero junior con conocimientos en contabilidad, Excel avanzado y capacidad para análisis de datos financieros.",sesgo_edad_mayor,Se quitó el límite de edad y se mantuvieron los requisitos técnicos y de conocimiento.,3,,,
"Auxiliar administrativo/a, preferiblemente menor de 28 años para puesto dinámico.","Auxiliar administrativa/o con habilidades en gestión documental, atención telefónica y dominio de herramientas ofimáticas.",sesgo_edad_mayor,Se removió la preferencia por edad y se preservaron las competencias administrativas requeridas.,3,,,
"Profesor/a de educación física, ideal para menores de 35 años.","Profesor/a de educación física con titulación vigente, capacidad para impartir clases y aptitud física adecuada a la función.",sesgo_edad_mayor,Se quitó la mención de edad y se destacó la titulación y la aptitud física necesarias para la docencia.,3,,,
Auxiliar administrativo/a — edad requerida: entre 22 y 30 años.,"Auxiliar administrativo/a con formación en administración, dominio de herramientas ofimáticas y experiencia en gestión documental.",sesgo_edad_mayor,Se eliminó la franja de edad y se explicó la formación y habilidades esperadas para el puesto.,3,,,
"Albañil: buscamos personal joven y fuerte, preferentemente menor de 45 años.","Albañil con experiencia en obra, capacidad para realizar trabajos físicos y cumplimiento de normas de seguridad laboral.",sesgo_edad_mayor,Se retiró la preferencia por edad y se mantuvieron los requisitos físicos y de seguridad del puesto.,3,,,
"Clínica privada requiere enfermero/a, abstenerse personas mayores de 45 años.","Clínica privada requiere enfermero/a con titulación y experiencia en cuidados, disponibilidad para turnos y trabajo en equipo.",sesgo_edad_mayor,"Se eliminó la exclusión por edad y se enfatizaron la formación, la experiencia y la disponibilidad para el puesto.",3,,,
"Se busca ejecutivo comercial, preferentemente menor de 35 años, con alta energía para visitas a clientes.","Se busca profesional de ventas con experiencia en gestión comercial, capacidad para realizar visitas a clientes y actitud proactiva.",sesgo_edad_mayor,"Se quitó la preferencia por edad y se centró en la experiencia, las responsabilidades y la actitud requerida.",3,,,
Startup tecnológica busca desarrollador/a entre 22 y 30 años con conocimientos en Python y React.,"Startup tecnológica busca desarrollador/a con conocimientos en Python y React, capaz de trabajar en entornos ágiles y con ganas de aprender.",sesgo_edad_mayor,Se eliminó el requisito de edad y se mantuvieron las competencias técnicas y la capacidad para trabajar en entornos ágiles.,3,,,
"Se busca contable senior, no mayor de 50 años.","Contable senior con experiencia en cierre contable, reporting financiero y conocimiento de la normativa fiscal vigente.",sesgo_edad_mayor,Se suprimió la restricción de edad y se detallaron las competencias y experiencia profesional requeridas.,3,,,
"Camarero/a, preferiblemente joven y con alta energía, ideal para turno nocturno.",Persona camarera con experiencia en atención al cliente y disponibilidad para turno nocturno.,sesgo_edad_mayor,Se eliminó la preferencia por jóvenes y se centró en la experiencia y la disponibilidad necesarias.,3,,,
"Conductor con buena presencia, máximo 45 años y experiencia en reparto.","Conductor profesional con carnet vigente, experiencia en reparto y buena atención al cliente.",sesgo_edad_mayor,Se retiró el límite de edad y se mantuvieron los requisitos formales y de experiencia para el puesto.,3,,,
"Buscamos community manager millennial, mínimo 1 año de experiencia.",Se busca community manager con al menos 1 año de experiencia en gestión de redes sociales y creación de contenidos.,sesgo_edad_mayor,Se eliminó la etiqueta generacional y se mantuvo el requisito de experiencia y competencias específicas.,3,,,
"Profesor/a de primaria, idealmente joven y con 'enfoque moderno'.",Docente de primaria con metodologías pedagógicas actualizadas y experiencia en el trabajo con niños de 6 a 12 años.,sesgo_edad_mayor,Se quitó la referencia a la juventud y se describieron las metodologías y la experiencia requeridas.,3,,,
"Auxiliar administrativo, preferiblemente recién graduado y menor de 28 años.",Persona para el puesto de auxiliar administrativo con conocimientos en gestión documental y manejo de paquetes ofimáticos.,sesgo_edad_mayor,Se eliminó la preferencia por edad y se destacó la formación y habilidades necesarias para el puesto.,3,,,
Contratamos albañil de menos de 40 años para obra en altura.,"Se contrata personal de construcción con experiencia en albañilería y trabajo en altura, con certificado de seguridad correspondiente.",sesgo_edad_mayor,Se retiró la limitación por edad y se especificaron las habilidades y certificaciones requeridas.,3,,,
Se necesita enfermero/a menor de 35 años para turno nocturno en hospital.,Se necesita personal de enfermería con capacidad para trabajar en turno nocturno y experiencia en cuidados críticos.,sesgo_edad_mayor,Se eliminó el requisito de edad y se mantuvo la necesidad de experiencia y disponibilidad para el turno.,3,,,
Se buscan comerciales jóvenes con energía para el equipo de ventas.,Se buscan profesionales de ventas con habilidades para generar relaciones comerciales y cumplir objetivos.,sesgo_edad_mayor,Se sustituyó el término 'jóvenes' por la descripción de habilidades y responsabilidades necesarias.,3,,,
Empresa tecnológica busca desarrollador web menor de 30 años.,Empresa tecnológica busca persona desarrolladora web con experiencia en JavaScript y frameworks modernos.,sesgo_edad_mayor,Se eliminó la restricción de edad y se centró en las competencias técnicas requeridas.,3,,,
Agencia busca community manager joven y con ganas de aprender.,"Agencia busca community manager con creatividad, experiencia en gestión de redes y capacidad para adaptarse a tendencias.",sesgo_edad_mayor,"Se eliminó la referencia a juventud y se mantuvieron los atributos relevantes: creatividad, experiencia y capacidad de adaptación.",3,,,
"Analista financiero, preferiblemente menor de 40, para equipo dinámico.",Analista financiero con experiencia en modelización financiera y manejo avanzado de Excel y ERP.,sesgo_edad_mayor,Se retiró la preferencia por edad y se puso el foco en las competencias técnicas y la experiencia requerida.,3,,,
"Se necesitan obreros para obra, solo candidatos menores de 40 años para trabajos de carga pesada.",Se necesitan personas para obra para realizar trabajos de carga pesada; es necesario cumplir los requisitos de salud y condición física establecidos.,sesgo_edad_mayor,Se sustituyó el límite de edad por requisitos objetivos de salud y condición física necesarios para la tarea.,3,,,
Empresa busca administrativo joven y dinámico con ganas de aprender.,"Empresa busca personal administrativo con competencias en gestión documental, organización y disposición para aprender y desarrollarse.",sesgo_edad_mayor,Se eliminó el adjetivo 'joven' y se enfatizaron las habilidades y la disposición al desarrollo profesional.,3,,,
"Analista financiero, no mayores de 50 años, con dominio de Excel y modelos financieros.","Analista financiero con dominio de Excel y modelos financieros, capacidad analítica y experiencia en elaboración de informes.",sesgo_edad_mayor,Se retiró la restricción de edad y se mantuvieron los requisitos técnicos y la experiencia necesaria.,3,,,
"Profesor/a de primaria entre 25 y 35 años, adaptable a metodologías modernas.",Docente de primaria con experiencia o formación en metodologías activas y capacidad para adaptarse a entornos escolares modernos.,sesgo_edad_mayor,Se eliminó el rango de edad y se puso el enfoque en la formación y la experiencia pedagógica requerida.,3,,,
Enfermero/a turno noche — no se aceptan candidatos mayores de 50 años.,"Enfermero/a para turno de noche con experiencia en cuidados nocturnos, capacidad para trabajar por turnos y resistencia física adecuada.",sesgo_edad_mayor,Se eliminó la exclusión por edad y se enfatizaron las capacidades necesarias para cubrir el turno nocturno.,3,,,
Comercial dinámico: se valorará ser joven y con mucha energía.,"Comercial dinámico con excelentes habilidades de comunicación, orientación a resultados y disponibilidad para desplazamientos.",sesgo_edad_mayor,"Se sustituyó el atributo 'joven' por competencias relevantes para el puesto (comunicación, disponibilidad).",3,,,
"Desarrollador/a backend senior, preferiblemente menor de 40 años.",Desarrollador/a backend senior con al menos 5 años de experiencia en servicios REST y bases de datos relacionales.,sesgo_edad_mayor,Se eliminó la restricción de edad y se mantuvo el requisito técnico (experiencia y tecnologías).,3,,,
"Buscamos community manager joven, activo en redes sociales y con estilo fresco.","Buscamos community manager con experiencia en gestión de redes sociales, creación de contenido y seguimiento de tendencias digitales.",sesgo_edad_mayor,Se suprimió la preferencia por juventud y se centró la descripción en la experiencia y competencias digitales requeridas.,3,,,
Empresa de transporte busca conductor de camión; no se contratarán personas mayores de 45 años.,"Empresa de transporte busca conductor de camión con licencia profesional vigente, experiencia en rutas de larga distancia y cumplimiento de normativa de seguridad.",sesgo_edad_mayor,Se eliminó la prohibición por edad y se describieron los requisitos profesionales y de licencia necesarios.,3,,,
Restaurante contrata camarero/a para turno noche; solo personas jóvenes y enérgicas.,"Restaurante contrata camarero/a para turno noche con disponibilidad horaria, resistencia física y experiencia en atención al cliente.",sesgo_edad_mayor,"Se reemplazó la exigencia de 'jóvenes' por requisitos funcionales como disponibilidad y experiencia, evitando discriminación por edad.",3,,,
Analista financiero: se requiere alto manejo de Excel y máximo 28 años.,"Analista financiero: se requiere alto manejo de Excel, experiencia en análisis financiero y modelado de estados financieros.",sesgo_edad_mayor,Se suprimió la edad máxima y se puso énfasis en las habilidades técnicas y la experiencia necesarias.,3,,,
"Restaurante contrata camarero/a, preferentemente mayor de 40 para trato con clientes adultos.",Restaurante contrata camarero/a con experiencia en atención al cliente y manejo de turnos de sala.,sesgo_edad_mayor,Se eliminó la preferencia por edad y se describieron las capacidades y la experiencia relevantes para el servicio.,3,,,
"Se busca profesor/a de primaria, preferentemente jóvenes con ideas frescas.",Se busca docente de primaria con capacidad para introducir metodologías innovadoras y experiencia en el aula.,sesgo_edad_mayor,Se evitó la preferencia por juventud y se priorizaron la competencia pedagógica y la experiencia educativa.,3,,,
Empresa de construcción necesita albañil; candidatos mayores de 55 abstenerse.,"Empresa de construcción necesita albañil con experiencia en obra, capacidad para tareas físicas y cumplimiento de normas de seguridad.",sesgo_edad_mayor,Se quitó la exclusión por edad y se especificaron las habilidades y condiciones físicas y de seguridad requeridas.,3,,,
Clínica solicita enfermero/a para turno intensivo; se valora juventud y energía.,"Clínica solicita enfermero/a para turno intensivo; se valora resistencia física, capacidad para trabajo por turnos y experiencia en cuidados intensivos.",sesgo_edad_mayor,"Se reemplazó 'juventud' por capacidades físicas y experiencia necesarias para el puesto, eliminando la discriminación por edad.",3,,,
"Se buscan comerciales dinámicos, jóvenes y ambiciosos (no mayores de 30).","Se buscan comerciales dinámicos y ambiciosos con experiencia en prospección, gestión de cartera y cierre de ventas.",sesgo_edad_mayor,Se quitó la referencia a la edad y se sustituyó por habilidades y experiencia relevantes para el puesto.,3,,,
Empresa tecnológica busca desarrollador Java con 5 años de experiencia; preferiblemente menores de 40 años.,"Empresa tecnológica busca desarrollador Java con 5 años de experiencia en Spring y REST, con disposición para trabajo en equipo.",sesgo_edad_mayor,Se eliminó la restricción de edad y se enfatizaron las competencias técnicas y la experiencia requerida.,3,,,
"Se busca community manager, recién graduado, hasta 28 años, con manejo de redes sociales.","Se busca community manager con manejo de redes sociales, experiencia práctica o formación relevante y capacidad para crear contenido y gestionar comunidad.",sesgo_edad_mayor,"Se eliminó la condición de edad y 'recién graduado', enfocando la descripción en la experiencia y las competencias en redes sociales.",3,,,
"Operario de almacén, edad máxima 45 años, para manipulación de palets y cargas.",Operario de almacén para manipulación de palets y cargas; se requiere formación en seguridad laboral y capacidad para realizar tareas físicamente exigentes.,sesgo_edad_mayor,Se sustituyó el límite de edad por requisitos objetivos de seguridad y capacidades físicas necesarias para el puesto.,3,,,
Camarero/a joven con buena presencia para temporada alta.,Camarero/a con buena presencia y experiencia en atención al cliente para temporada alta.,sesgo_edad_mayor,Se suprimió la mención a la edad y se conservó la experiencia y las competencias en servicio al cliente.,3,,,
"Buscamos auxiliar administrativo joven, con ganas de aprender, para ritmo rápido de oficina.","Buscamos auxiliar administrativo con capacidad de adaptación al ritmo de oficina, manejo de herramientas ofimáticas y ganas de aprender.",sesgo_edad_mayor,Se eliminó 'joven' y se mantuvo el foco en la adaptabilidad y habilidades necesarias para el puesto.,3,,,
Empresa de transporte requiere conductor con edad entre 25 y 55 años.,"Empresa de transporte requiere conductor/a con licencia profesional vigente, historial de conducción confiable y experiencia en rutas de carga.",sesgo_edad_mayor,Se quitó el rango de edad y se destacó la licencia y la experiencia operativa como criterios pertinentes para el puesto.,3,,,
